"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
"448",1.6531445510732,1.38269342277349,1.1996433441125,1.24658562963404,0.99135376735513,1.2363809654321,1.2688854863821,1.24638803237339,1.11325539903727,1.20221664002732,1.29039757457336,1.37911315841019,1.25647217673406,1.67000418262934,1.22940715844184,1.2935345549241,1.43695732514643,1.47244096933977,1.07780423157013,1.97765322407744,1.27307185530436,1.28156254387854,1.64983119628061,1.09827737865612,1.95031618912804,1.37470635111471,1.38541538663001,1.24910919768102,1.44150169029564,1.50487270972156,1.55189418004793,1.36075648752105,1.39010538966185,1.32832041945087,1.42629176135109,1.31345719776079,1.29568084282321,1.35448653862116,1.46891530931242,1.33785203164064
"449",1.65702219860295,1.37414600272384,1.20313170974418,1.23874831425849,0.981207044839514,1.25148957026783,1.27301388246991,1.2439120061779,1.1305905395212,1.20783750094394,1.29015840134141,1.38270800414522,1.25377853201124,1.67069102658102,1.23424868393546,1.29818257980643,1.44653523830751,1.46354619544121,1.07663438680277,1.98120705822202,1.26950674220663,1.28654569810121,1.64568948964222,1.09025351644071,1.95533288436584,1.37798487557057,1.37886922641858,1.24346826157869,1.43700802599336,1.50048152417269,1.55183951550374,1.35144116595971,1.39166170326471,1.32986577307136,1.42463744180431,1.30608181333943,1.29453981222421,1.36057927047187,1.45816090201314,1.34269717796593
"450",1.66121663326902,1.3658289779926,1.20795842435425,1.22677351455428,0.968024211993032,1.26550277083329,1.27238945419319,1.24152282558459,1.14908243139618,1.20603922407156,1.29026009841247,1.37971740831359,1.25206771140333,1.67067204502732,1.23957727134022,1.30456735801268,1.45250396997212,1.45530720191535,1.07727430602722,1.98588917862934,1.26411232006761,1.29588918324328,1.63987946652024,1.08603056273452,1.95698039114837,1.37427324497068,1.37192695925523,1.23821412979431,1.43486127341419,1.49227539150829,1.55134481749649,1.34903577230634,1.39611026363957,1.33064794847092,1.41957474170356,1.29624197950251,1.28927168771631,1.36265999583527,1.46942496781389,1.34692942149222
"451",1.66188610919441,1.36004229667087,1.217489571581,1.22076712314874,0.960420400396791,1.2802804024585,1.27004503860523,1.24298764813621,1.16894565758728,1.20075302411001,1.29076303044367,1.3755144158839,1.25251122320626,1.67071608978865,1.24550098548226,1.30718079023406,1.45530627835121,1.44946600557562,1.07842221622383,1.9884802132411,1.25884044337366,1.30461089367479,1.63101932085458,1.08772677413947,1.95029287131467,1.37285603170746,1.3650151820346,1.23293833855048,1.45215615058101,1.48417813498422,1.5507597363136,1.34954380547045,1.39847150793752,1.32976641363464,1.41455527925155,1.29598877318243,1.28927494701074,1.36726163573184,1.48029920215733,1.35327223024735
"452",1.66057928589736,1.36105260231389,1.22539315169233,1.2208546591176,0.960177304061226,1.28706560642257,1.28094804437329,1.24319383357748,1.19156424798241,1.20847916229736,1.29139851095574,1.38329772483808,1.24966691766992,1.66935976869752,1.24713711321609,1.30964559465663,1.45390220876078,1.44727207180339,1.07844742069241,1.98840192330757,1.25629766095271,1.29910993805825,1.63159336947992,1.08884204506022,1.95248681210983,1.37887876423497,1.35988374825501,1.23345147937888,1.442201191068,1.48145703834556,1.55090667018488,1.34909774872101,1.39519914322025,1.32889748397154,1.4191788883607,1.29396474090398,1.28562436631316,1.36614448846504,1.46844945984529,1.3596582852126
"453",1.65882276114826,1.3637827976703,1.22381754571109,1.22525759278508,0.961491905621123,1.28211977740095,1.3038697243332,1.24143713513414,1.20521400159217,1.23125752976495,1.28780795483975,1.39234109073246,1.24371540429977,1.66054578226184,1.24327435545334,1.30962305272305,1.44179428037865,1.45153987909877,1.07589638473805,1.98883588615936,1.2567052719811,1.2788060768665,1.63852004570131,1.08761541654461,1.96096457739346,1.3885054590555,1.35705880879391,1.23326832235933,1.4258506959766,1.48795030587052,1.55331502955431,1.34150402155874,1.38382126301402,1.32962888638363,1.43347805417307,1.28412522854515,1.28571022810594,1.3654782277561,1.44091610922052,1.36124269269562
"454",1.65437431251203,1.36419552590371,1.21522009836149,1.23192201779849,0.964336686966221,1.27367047827809,1.33693380049779,1.24023702964134,1.2149378072387,1.26111198971518,1.2824170614616,1.40154531545342,1.24499376928467,1.65329427790926,1.23593523122645,1.30990160918105,1.41970142613608,1.45956360394027,1.06742294769812,1.98836340012511,1.25953576520634,1.2483865257774,1.64825114871546,1.08451583799889,1.97608765483958,1.41273240112341,1.35954764929513,1.2335208168453,1.41366859979129,1.50223562283384,1.56023073011979,1.33235867371415,1.35760482997769,1.33233067488666,1.45618580413296,1.27320437601884,1.28559209502064,1.36549461145716,1.41613001622535,1.35889209434583
"455",1.64695067890283,1.37288508036985,1.20970262690989,1.24535417874905,0.965991640522027,1.26968653481348,1.36359387384141,1.2393197044159,1.23225693787512,1.28990576483066,1.27370562956651,1.41690003063911,1.24783393195257,1.64260436439258,1.23046156313322,1.30882476649566,1.39493940699971,1.46353263996446,1.06293091529264,1.99184383805338,1.26385406403068,1.22097100380134,1.65320402999692,1.08331046236608,1.99924003751354,1.43831584329381,1.35910547668008,1.23599559018319,1.39866889317388,1.5146398513899,1.56799773221086,1.32261119332206,1.33037743613267,1.3321562736615,1.49506800178485,1.26621069026163,1.28592309583624,1.36399732225238,1.39647748529729,1.35559733778601
"456",1.63560155680668,1.38065369307053,1.21164864666509,1.25847523656765,0.969559745064027,1.26924024405275,1.38849296273677,1.2385162361482,1.25691144616188,1.30668815943228,1.2695388052467,1.43442489522195,1.25291514976649,1.62608553841721,1.22689222979002,1.30882741398689,1.37592985751119,1.46626427672377,1.05653862281291,1.99143244859162,1.26419256758973,1.19724321214502,1.6518144112025,1.08224080172456,2.0163872141095,1.46236826799903,1.35535513053196,1.2358860974374,1.38430674310473,1.51694833791962,1.57968813512386,1.31393633264367,1.31410505554824,1.33237310553968,1.52451060612772,1.25911512237115,1.28545802590431,1.35873655255331,1.37227329201645,1.35587697644099
"457",1.6250130441197,1.38724056559749,1.21421150521568,1.26876637121387,0.971019330030493,1.27086676660202,1.41259704498276,1.23876680992676,1.28582112233351,1.31715458195199,1.26527201127437,1.44657554083047,1.2619778684666,1.61457579180974,1.22552149442431,1.31021245743922,1.36504319330009,1.46900059132024,1.04842895141536,1.9903374892834,1.26411158081816,1.17098487309362,1.65245166295225,1.08246799147215,2.02832901037192,1.4799560891846,1.34505054688176,1.23541796644466,1.37107683892552,1.51513369153297,1.59046246486544,1.30616335432825,1.29997647683958,1.33218565166708,1.5573392365865,1.25452825966755,1.28693968066864,1.35020970887597,1.3492858589562,1.35890405489967
"458",1.61792452670585,1.39060377864229,1.21787950690975,1.27105909782922,0.971718560220436,1.27341594751515,1.42671630530645,1.24013909702708,1.31137858755654,1.32448842939579,1.26139654784451,1.45441809794059,1.27290470064978,1.60887260884906,1.22753999771946,1.31025061950051,1.35800683616108,1.47088584739091,1.04445200938308,1.98864079242295,1.26246329922703,1.15682280762055,1.64951290373985,1.08484373588925,2.03492893732161,1.49223905737289,1.33554369961967,1.23540707201356,1.36984103583864,1.50961574817712,1.5978992353688,1.30033619962469,1.29100845678789,1.3318326314369,1.58124958675817,1.25190440884707,1.28764242170374,1.34090212592611,1.33704686258604,1.36319619120665
"459",1.61755977421879,1.39070869105734,1.22595200467857,1.26988576192889,0.970970687949672,1.27557909793098,1.43701830324121,1.24180937788883,1.33101410086095,1.31881573658746,1.26084874030112,1.4571106980962,1.27964699643291,1.60691020132884,1.22950889287862,1.30906169486243,1.35613895697999,1.47098782637172,1.04414997676825,1.98679083409556,1.25876340159612,1.14774673652597,1.63784810693316,1.0880684591185,2.03034800568494,1.49472009781003,1.32716690997621,1.23650141463675,1.37322611126647,1.50164208117375,1.59830874647402,1.29723696008957,1.28841672267659,1.32961136527921,1.5857576150514,1.25372161195758,1.28369694087577,1.32984235399626,1.33323302471298,1.36863457871134
"460",1.62097485578089,1.38924707241019,1.2331079275553,1.26549206053117,0.970294005279343,1.28110483208309,1.43857428432864,1.24809224565862,1.3404461196219,1.31028119196457,1.26136709362229,1.4566665523536,1.28137711247499,1.60560701133085,1.23215801240921,1.30612961164565,1.35655074732231,1.4689037656914,1.04414053050412,1.98633599643508,1.25489248553623,1.14682176601946,1.62567401564589,1.0914240524705,2.01730258475289,1.49177234773868,1.31544919595696,1.23906426961226,1.38319824952602,1.49659183742604,1.59446370999332,1.29773597290291,1.29058338141882,1.32567240727137,1.5761198511961,1.25719279840972,1.27836874197917,1.31027079203164,1.33394606701221,1.37305728466818
"461",1.62613388931066,1.3855802114542,1.2364742748116,1.26113071855985,0.969213064033374,1.28354436196213,1.43485169317969,1.25401942427769,1.3470407387077,1.30055588857884,1.26530466035337,1.45314836178872,1.28088265569674,1.60570733214657,1.23421847468252,1.30032998686968,1.35652270203835,1.46433676905948,1.04596646641926,1.98835623310095,1.25190255734255,1.15167907303388,1.61330778139832,1.09925318674846,1.99993059083838,1.48244159942344,1.3029622231493,1.2419921542752,1.39713619461339,1.49366730259215,1.58668425776877,1.30277804761974,1.29477863692819,1.32094577551857,1.55986018376807,1.26159790904452,1.27629470070422,1.29064516747788,1.34094792756992,1.37512840488445
"462",1.62914606657371,1.38062628675877,1.24022857242971,1.25832622364725,0.96822774940849,1.28156590054483,1.42813814280687,1.26111915363278,1.34734469921927,1.29058857099674,1.27164298916714,1.44724446800524,1.27728523871124,1.60740913561586,1.23333890956018,1.28969819023525,1.35368961687723,1.45942770588853,1.04727710128465,1.99141021684826,1.25231117336437,1.15873052923195,1.60177392999065,1.10936243348666,1.97971505362656,1.47149790430854,1.28814708407043,1.24452244488127,1.41597644463526,1.49820682078732,1.57568928380216,1.31191247212757,1.29663663216516,1.31745621815467,1.54046552750817,1.26402393152179,1.26488551119534,1.26591784417281,1.34775759628986,1.37798593942949
"463",1.63505200849727,1.37475697242571,1.24352621799096,1.25933938026477,0.975785789368201,1.28318044285049,1.42474378873031,1.2702088546098,1.34106681439624,1.27778754126304,1.27544847591787,1.44014134659217,1.27512233852103,1.60931230836373,1.22593348004942,1.28150528370594,1.34785107230082,1.45613584844819,1.04993727953171,2.00107011741492,1.25740911488362,1.16046632116121,1.58949267937647,1.12296488945,1.95839135953862,1.46399442064114,1.28027450805113,1.25164796754355,1.43381588902375,1.50032708302492,1.56710404921847,1.32054362919653,1.29626866737287,1.32310601589602,1.5170351734187,1.26537610252687,1.25377781019952,1.24440638061366,1.35330081798791,1.37406608488883
"464",1.63721019987111,1.37341868756499,1.24249009080244,1.25673961092758,0.979559719673261,1.30526279464989,1.42455494123342,1.28383527244347,1.36028151228257,1.27207025971133,1.27754647169777,1.43890321012382,1.27524111134463,1.60899110457987,1.22306681491113,1.28822054201062,1.34781463732531,1.45762043817392,1.05036459703431,2.00378424371026,1.2618281394105,1.15981768857247,1.5736848238971,1.13506311790245,1.94356127590693,1.46408704194799,1.28004044857425,1.25966193354527,1.43110132077258,1.49611784907251,1.56280768587201,1.32387518648437,1.29759029176044,1.32513785885137,1.500246396056,1.26519170052779,1.25554723978727,1.23495170228426,1.35447224258897,1.37406611386797
"465",1.63223125093555,1.37750055442717,1.24554286960579,1.24637182472579,0.977928991116179,1.33780236820265,1.42731800489954,1.29386543945346,1.3874676270641,1.27421680843673,1.27745761943878,1.44905158672488,1.27356422464546,1.60421688896516,1.22467278686152,1.29534899018428,1.36340218860093,1.46638100081081,1.04871242962965,1.99713803634937,1.26386214244973,1.15738416140778,1.56521140792069,1.14023531997241,1.94276836624257,1.46224089336435,1.28015506171702,1.25920744381393,1.41244734610244,1.48358433140155,1.5671860114322,1.32039928909272,1.30061258125329,1.32179292890871,1.49645876381821,1.26618829956334,1.26472718633601,1.23561673061547,1.34999985650487,1.36714287221089
"466",1.62455607771276,1.38744318146855,1.24659543126344,1.23167497557625,0.973528492121458,1.35938458378698,1.43142887177845,1.30476528541263,1.41701278993669,1.27783414928728,1.2754622748607,1.45960905966339,1.27406388996085,1.60125521716544,1.2273335855194,1.31295368682271,1.38304014711756,1.47952587292958,1.04686550924699,1.98396251536703,1.2635620072988,1.15479826680316,1.55924517825383,1.13881553019325,1.95042075642791,1.46576946606471,1.28330638756981,1.25845448297465,1.38878418463035,1.46823115685126,1.57730513695125,1.30929481149723,1.30553503917185,1.3153907112249,1.49594875530518,1.2681413055428,1.28846962917878,1.2362624297469,1.34014322394088,1.35824615841828
"467",1.6183529312232,1.3913171486163,1.24843447046259,1.22311035884403,0.970010992768748,1.3792180479316,1.43744400752126,1.31914354546005,1.44936865081773,1.27865322674818,1.2716445034716,1.47307108081607,1.27459141320589,1.59552690751797,1.22812004605366,1.33252752732804,1.40589181520746,1.49092798232857,1.04160707493333,1.96709308975621,1.26330630488974,1.14994744912911,1.55038838369391,1.13990941995573,1.95763171404656,1.47583090331979,1.29072074159436,1.26467313612769,1.36609547081536,1.45026323842019,1.58366312764067,1.29602181713972,1.30732481946336,1.31300510755152,1.49319080975422,1.26810565449323,1.29945167293401,1.23624142922895,1.33163284697215,1.35284945726545
"468",1.61232056200133,1.3938583149834,1.24910560344298,1.21896461774944,0.968712304945268,1.39917702958688,1.44246908101733,1.3254414891697,1.47629186914247,1.2777471490018,1.27022958467777,1.48677538218187,1.27567831699886,1.58844199545183,1.22875849765285,1.34724889625986,1.42567576073307,1.50476298977815,1.04021424807053,1.95823610509632,1.26681126079302,1.14558903044567,1.53668798745154,1.14607575484443,1.95390044811151,1.48552468573593,1.29515087422336,1.27823165315075,1.34615558229149,1.43378562856707,1.5867128213636,1.28498330969318,1.31316434818339,1.30939588691512,1.47988865641827,1.26931894625979,1.30903167822736,1.22604339628419,1.3248118451663,1.34694651677231
"469",1.60931651649859,1.39704071812964,1.24786349783527,1.21460244527751,0.971205662831837,1.41545372993406,1.44871372635149,1.33045224591799,1.49334393451935,1.27486606013072,1.26978820107098,1.4978850744761,1.27581052140895,1.57804378887696,1.22820698216094,1.35571471938429,1.44375398375991,1.52038674369623,1.04001704970811,1.95399160545467,1.27739606621745,1.14670607117828,1.51877059645719,1.15561533867832,1.94862755437292,1.4942698455572,1.29668419676021,1.29535154240633,1.33033361208755,1.42059276378796,1.58616775350569,1.27838188821638,1.31889369725834,1.30654674039684,1.45686890949956,1.27053748575597,1.3172228288273,1.21314160627031,1.32225196905975,1.34329707124347
"470",1.60985523243252,1.39659991516064,1.24468141593096,1.2116317041888,0.97307469056561,1.42296884300414,1.45170788369706,1.32895967201847,1.50821239665499,1.27253449279614,1.26984046530184,1.50032876690146,1.27574482951385,1.56682871408691,1.22507379239455,1.35984906766756,1.45321144005121,1.53354015015171,1.03994274370954,1.95254574534323,1.28950191285771,1.14834232163557,1.50391318706637,1.16674890448181,1.9391019891203,1.49921741837664,1.29564730317404,1.31588360409021,1.32137348528967,1.40941539054016,1.58117014110263,1.27805718932876,1.3200170473456,1.30678919158876,1.42452485846921,1.27118928209022,1.31924424066224,1.20097799119291,1.32166003382416,1.34056326506316
